student_id,name,gender,age,grade_level,math_score,reading_score,writing_score,attendance_rate,parent_education,study_hours,internet_access,lunch_type,extra_activities,final_result
S977,Student_977,Female,17,10,60,81,51,96.0480356890265,Master's,1.34454308619615,Yes,Free or reduced,No,Pass
S978,Student_978,Female,17,10,85,55,79,86.8248889951544,Bachelor's,2.85523929869751,No,Standard,Yes,Pass
S979,Student_979,Female,17,11,66,97,52,88.8836681375673,High School,1.69590959808721,No,Free or reduced,Yes,Fail
S980,Student_980,Other,16,12,84,87,70,93.5117354713488,PhD,2.34990818285189,Yes,Free or reduced,Yes,Fail
S981,Student_981,Other,16,12,67,66,74,90.1778814013976,Master's,1.07232436882274,Yes,Standard,No,Fail
S982,Student_982,Male,16,12,89,59,69,97.2289137204265,Master's,2.60131947364303,No,Free or reduced,Yes,Pass
S983,Student_983,Female,16,9,71,99,98,97.3207135009151,PhD,3.19950768462484,Yes,Free or reduced,Yes,Fail
S984,Student_984,Male,17,11,73,76,71,80.1982139098231,PhD,3.47833037130835,No,Standard,Yes,Pass
S985,Student_985,Male,17,12,68,99,70,95.560926129664,High School,3.65396138051484,Yes,Free or reduced,Yes,Pass
S986,Student_986,Male,17,12,86,84,82,89.2146720048335,High School,4.34516525240984,No,Standard,No,Fail
S987,Student_987,Male,15,12,88,70,87,99.7768108260733,Master's,1.86185162910292,No,Standard,No,Pass
S988,Student_988,Female,16,9,70,74,64,89.6646415175087,High School,1.48192728975387,No,Standard,No,Fail
S989,Student_989,Male,16,9,57,77,95,99.737918907766,Bachelor's,4.4061486875917,No,Free or reduced,Yes,Fail
S990,Student_990,Female,17,10,77,96,64,95.0913872241147,High School,1.6264512595706,Yes,Free or reduced,Yes,Pass
S991,Student_991,Female,16,11,54,64,95,84.9720976922661,High School,4.89904032534478,Yes,Free or reduced,Yes,Fail
S992,Student_992,Other,16,10,66,53,74,90.7678995857392,Master's,4.37015291759455,No,Free or reduced,Yes,Pass
S993,Student_993,Female,17,11,86,78,70,99.8427127895717,Bachelor's,3.0035064235584,No,Standard,Yes,Pass
S994,Student_994,Other,15,9,85,58,73,97.1506121550385,High School,4.9256856996881,No,Free or reduced,Yes,Fail
S995,Student_995,Female,15,12,68,76,54,81.9473378758244,Bachelor's,1.38950691643202,No,Standard,No,Fail
S996,Student_996,Female,15,10,76,75,55,94.1274399361999,Bachelor's,2.21226304470041,Yes,Free or reduced,No,Fail
S997,Student_997,Female,17,12,83,68,98,86.9115917174163,Bachelor's,3.55289766016245,No,Free or reduced,Yes,Fail
S998,Student_998,Other,16,10,60,77,92,80.139645237607,PhD,2.40002747389271,No,Free or reduced,No,Pass
S999,Student_999,Other,17,9,94,66,97,88.06961938054,PhD,4.71349020792317,No,Free or reduced,Yes,Pass
S1000,Student_1000,Male,17,9,130,92,93,140,PhD,1.26250435271127,No,Free or reduced,Yes,Pass
